 PATH path4529 FOUND 
Scale factor = 1.000000
    803.69,187.46
    806.40,189.57
    805.98,184.67
    805.00,182.29
    804.02,181.31
    800.21,177.39
    798.26,176.67
    794.69,177.26
    791.95,177.61
    789.19,178.30
    787.56,179.22
    785.72,177.96
    783.23,173.90
    782.46,166.64
    781.83,161.97
    781.30,160.99
    780.54,160.21
    778.50,162.99
    775.88,174.08
    775.49,178.71
    773.83,177.68
    770.28,176.61
    765.20,177.11
    764.22,177.02
    763.83,169.93
    759.08,144.25
    757.45,141.53
    758.37,140.83
    762.49,139.22
    765.69,138.31
    769.90,139.14
    784.70,151.48
    784.34,159.76
    785.93,160.50
    787.81,160.24
    791.94,164.34
    797.84,168.20
    796.88,164.55
    794.46,152.81
    793.02,134.94
    794.57,129.54
    797.03,126.40
    799.80,123.79
    803.96,118.37
    804.77,117.41
    803.27,114.67
    800.81,110.80
    800.02,107.03
    799.95,104.76
    799.45,103.29
    806.50,104.93
    809.35,105.55
    813.32,108.30
    815.78,109.65
    818.72,112.01
    820.38,114.88
    821.16,115.83
    821.58,116.62
    821.99,117.68
    822.40,119.72
    820.58,122.81
    817.47,128.32
    815.72,128.98
    813.06,129.23
    809.86,133.91
    808.32,137.61
    805.71,145.01
    807.03,157.14
    807.27,160.28
    808.45,170.21
    809.66,172.52
    810.33,173.40
    812.02,176.13
    815.62,181.08
    819.94,187.43
    826.45,196.06
    836.27,202.98
    845.99,210.39
    847.10,218.92
    845.83,226.21
    846.96,227.62
    849.32,224.90
    855.33,222.57
    857.03,224.11
    856.79,227.24
    849.94,238.67
    842.81,239.30
    833.68,235.09
    824.23,225.15
    820.92,219.92
    818.27,216.43
    816.78,213.81
    815.83,212.21
    814.74,209.57
    813.45,205.49
    812.67,203.49
    811.06,206.45
    813.47,215.61
    813.78,221.47
    816.74,230.08
    817.16,238.52
    813.79,248.46
    812.19,253.19
    810.69,257.62
    807.66,263.65
    804.11,269.19
    795.23,271.39
    787.63,271.84
    783.44,272.27
    778.30,273.22
    774.94,274.67
    774.74,275.33
    774.73,275.67
    772.49,278.45
    772.94,284.62
    776.45,280.94
    777.69,278.95
    778.24,278.21
    780.93,276.10
    785.00,275.13
    796.10,277.48
    797.52,279.30
    800.08,282.96
    803.11,287.59
    804.49,290.50
    805.95,296.74
    807.40,304.06
    807.73,299.03
    805.68,288.65
    803.49,277.35
    807.27,271.79
    812.98,261.93
    814.74,257.00
    815.40,254.45
    818.30,247.53
    819.53,245.32
    821.37,243.01
    823.22,240.79
    825.70,240.57
    827.64,241.18
    829.80,242.21
    831.93,243.23
    835.04,244.03
    839.34,245.11
    841.84,245.85
    843.16,249.73
    843.92,253.14
    842.25,256.51
    840.66,262.43
    839.02,272.69
    837.38,282.77
    836.61,317.03
    829.11,327.51
    824.86,333.40
    823.62,337.73
    822.82,341.53
    822.82,345.33
    823.26,346.50
    825.28,344.92
    831.66,338.83
    837.41,330.75
    838.24,328.97
    839.09,327.24
    839.92,324.83
    840.49,323.47
    841.62,320.71
    842.24,318.24
    842.50,315.65
    843.06,301.78
    841.32,293.08
    841.43,285.26
    843.63,274.49
    844.20,271.41
    848.68,261.03
    850.56,258.52
    859.12,248.85
    863.76,244.86
    866.39,242.31
    866.92,241.71
    867.06,240.86
    869.59,238.86
    871.77,236.87
    873.45,237.45
    876.76,239.42
    884.26,242.43
    898.86,251.24
    902.69,254.83
    902.93,258.64
    903.91,262.45
    906.66,255.68
    904.31,251.46
    901.50,249.09
    899.48,246.30
    898.20,243.87
    897.21,242.47
    892.69,239.91
    889.81,238.82
    891.76,238.01
    894.77,237.11
    896.83,237.09
    902.14,237.39
    906.46,237.31
    909.13,235.44
    914.27,232.31
    922.65,224.18
    923.99,222.07
    926.01,224.09
    927.58,227.39
    928.20,231.04
    929.27,236.52
    929.93,241.02
    930.36,246.42
    930.44,251.14
    930.23,254.27
    930.42,256.91
    933.52,258.80
    934.01,256.26
    934.32,251.92
    935.57,249.73
    933.98,235.58
    932.34,229.60
    931.37,224.58
    930.71,219.23
    928.82,208.34
    925.81,206.66
    925.81,207.80
    924.95,208.40
    924.31,207.80
    923.92,207.60
    923.53,207.17
    922.26,210.15
    920.44,214.15
    918.32,218.82
    912.31,226.59
    908.84,229.08
    906.37,231.21
    901.88,231.17
    898.24,230.46
    893.72,231.42
    880.56,231.84
    878.51,230.58
    873.91,226.95
    873.03,223.26
    872.17,216.38
    871.10,211.89
    869.66,209.73
    867.61,208.81
    866.44,209.94
    865.78,209.42
    863.59,202.44
    855.56,192.66
    849.72,184.48
    846.12,180.89
    843.95,180.71
    838.44,179.79
    833.28,172.40
    828.84,169.13
    826.08,165.67
    825.55,160.66
    826.53,157.08
    829.81,156.79
    834.22,160.72
    835.15,160.29
    834.84,160.04
    834.47,158.70
    833.73,155.84
    833.25,149.94
    841.05,148.11
    848.09,160.04
    849.76,162.52
    851.64,166.49
    855.21,173.74
    858.60,177.17
    859.81,177.94
    862.02,179.35
    865.34,182.55
    871.02,187.02
    872.43,188.47
    873.61,189.91
    874.97,191.24
    876.66,193.81
    877.48,196.59
    878.48,197.88
    878.64,192.31
    876.99,189.46
    875.84,188.38
    873.53,184.67
    872.89,183.85
    866.83,179.68
    858.98,172.15
    857.93,170.18
    857.78,164.52
    862.52,157.49
    867.54,158.93
    874.51,161.15
    877.01,162.19
    883.25,164.26
    889.32,167.80
    892.69,176.57
    893.51,177.17
    894.33,176.65
    892.28,168.95
    891.61,167.01
    890.10,164.35
    887.47,160.60
    882.70,158.67
    877.54,159.16
    873.02,157.47
    870.55,156.21
    868.56,155.39
    865.30,154.20
    858.31,151.37
    856.99,141.00
    859.70,127.50
    862.22,122.64
    868.45,115.52
    869.50,115.06
    871.68,113.77
    874.67,112.17
    876.77,111.41
    878.04,112.95
    877.47,119.03
    875.89,127.53
    879.87,139.25
    881.18,139.12
    880.82,138.71
    880.49,138.43
    879.88,135.66
    878.42,124.89
    880.58,118.95
    882.55,114.20
    881.91,112.36
    883.13,104.43
    887.33,99.90
    887.76,100.96
    889.55,100.41
    890.28,99.08
    890.63,98.61
    893.71,95.55
    898.89,101.92
    900.34,106.47
    900.69,102.88
    899.21,97.07
    898.03,94.07
    900.05,90.46
    900.73,86.45
    901.38,81.62
    901.80,79.35
    898.44,82.89
    897.81,83.77
    896.46,87.19
    894.42,90.68
    892.10,92.55
    887.55,96.35
    883.92,99.28
    880.74,101.95
    880.12,100.93
    879.49,100.13
    879.16,99.94
    879.18,101.63
    878.51,105.42
    873.23,108.12
    867.61,111.21
    865.40,113.05
    860.54,117.93
    858.75,118.94
    858.21,119.47
    857.42,121.68
    856.52,123.43
    855.90,123.74
    855.29,124.54
    852.69,130.04
    851.09,132.45
    849.18,132.18
    843.41,129.27
    834.74,125.38
    827.35,122.21
    826.05,121.27
    824.88,119.42
    823.09,116.85
    821.45,114.64
    819.39,111.77
    816.94,108.70
    814.90,106.58
    807.73,104.24
    801.45,102.91
    802.45,101.66
    803.41,99.49
    806.16,93.88
    807.30,92.55
    809.06,91.68
    810.34,91.06
    811.11,90.45
    812.15,88.34
    813.36,86.04
    813.68,83.99
    813.84,81.76
    820.63,80.17
    822.56,78.22
 PATH path4789 FOUND 
Scale factor = 1.000000
 3) 331.83,9.59
    329.21,12.30
    328.89,12.88
    328.73,15.66
    327.51,20.86
    321.54,26.68
    318.76,28.86
    314.78,29.92
    309.07,31.12
    305.04,32.79
    298.62,39.10
    293.76,44.68
    291.11,46.73
    287.70,48.20
    288.66,46.46
    291.22,40.81
    289.25,27.78
    288.52,26.68
    287.56,24.86
    286.12,24.22
    285.64,23.94
    285.33,23.48
    284.99,27.76
    283.86,39.23
    282.93,42.89
    281.70,47.03
    281.12,51.21
    280.54,54.47
    278.39,55.17
    275.31,56.44
    272.23,57.58
